id,oplocdistrict,industryphy,industryco,dom,enttype,enttypeitem,state,orgid,jobid,adbusign,townsign,regtype,empnum,compform,parnum,exenum,venind,enttypeminu,oploc,regcap,reccap,enttypegb,tfidif_opscope,gap_year,regcap_reccap,bucket_regcap,bucket_reccap,bucket_regcap_reccap,enttypegb_enttypeitem,industryphy_industryco,enttypegb_industryphy,industryphy_enttypeitem,industryco_enttypeitem,enttypegb_enttypeitem_industryphy_industryco,ANCHEYEAR,STATE,EMPNUM,EMPNUMSIGN,BUSSTNAME,COLGRANUM,RETSOLNUM,DISPERNUM,UNENUM,COLEMPLNUM,RETEMPLNUM,DISEMPLNUM,UNEEMPLNUM,WEBSITSIGN,FORINVESTSIGN,STOCKTRANSIGN,PUBSTATE,TAX_CATEGORIES,TAX_ITEMS,TAXATION_BASIS,TAX_RATE,DEDUCTION,TAX_AMOUNT,gap_day,income,bucket_TAX_AMOUNT,bgxmdm,positive_negtive,legal_judgment_num,brand_num,patent_num,label
beb4aaaa89e0a0ae832b0bf32d8765e2e79aaeab471da2c6,340202,1,8040,14593,9600,-1,6,3.40E+17,4.00E+17,0,1,1,8,1,-1,-1,3,-1,3625,30,-1,9600,2.466498999,98,31,2,0,3,1,19,1,1,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,-1,-1,-1,-1,0
4a8fc4f3fb4d8a0f58e2c555dd72702297afd7b7e791ad60,340203,1,8030,14594,9600,-1,6,3.40E+17,3.40E+17,0,1,1,2,1,-1,-1,3,-1,0,20,-1,9600,2.466498999,98,21,1,0,2,1,16,1,1,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
e9f7b28ec10e0470c31b3e5c37e06a926b4883934085e435,340207,2,8810,14595,4500,4540,6,3.40E+17,3.40E+17,0,0,3,10,-1,-1,-1,-1,-1,0,20,0,4540,3.681714744,99,20,1,0,2,2,4,19,17,59,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,0
f000950527a6feb66d6e5ef2f92315e61b746c4105f59f57,340203,2,8911,14596,1100,1130,6,3.40E+17,4.00E+17,0,0,3,-1,-1,-1,-1,-1,-1,0,500,500,1130,4.286140189,99,0,6,2,0,3,79,4,4,131,135,2018,2,3,2,0,3,0,0,0,0,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,0
47645761dc56bb8c2ceb89244914ecf67b5d9ed8042078a1,340223,0,7483,14597,1100,1130,6,3.40E+17,3.40E+17,0,1,1,3,-1,-1,-1,-1,-1,0,100,-1,1130,2.84744733,99,101,4,0,5,3,82,7,7,137,142,2018,2,5,2,0,4,0,0,0,1,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb62aeb2d396a9d3a4da9d7e936597ff761,340202,0,7590,14598,1100,1130,6,3.40E+17,4.00E+17,0,1,1,-1,-1,-1,-1,-1,-1,0,500,-1,1130,3.647061647,50,501,6,0,6,3,11,7,7,12,12,2018,2,22,2,0,0,0,0,0,2,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de383683f27c0bfd7b4c7e3eec88570bd441d064,340202,5,6760,14599,4500,4530,6,3.40E+17,3.40E+17,0,1,1,5,-1,2,1,-1,4533,0,500,0,4533,5.876646616,10,500,6,0,6,7,15,11,11,17,17,2017.5,2,2,2,0,1,0,0,0,1,0,0,0,2,2,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
516ab81418ed215d0285fdfdfd29377996f40ad0bb5f0e55,340225,0,7482,14600,1100,1130,6,3.40E+17,4.00E+17,0,0,1,3,-1,2,-1,-1,-1,0,500,-1,1130,2.59733212,97,501,6,0,6,3,50,7,7,154,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d07924608da39b9f40ff31d34770e4f122d411,340203,1,8053,14601,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1153,0,50,-1,1153,2.528733132,97,51,2,0,3,5,58,9,9,88,907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
beb4aaaa89e0a0ae5f123d9efa2f356b62f1b2e8b01ce6f4,340202,1,8052,14602,9600,-1,6,3.40E+17,1.41E+17,0,0,1,3,1,-1,-1,3,-1,0,10,-1,9600,2.550420785,97,11,0,0,1,1,6,1,1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
8f19388cfd6e2b9cfc6b6932a33b9e42b099acb4c960ddfa,340221,1,8040,14603,9600,-1,7,3.40E+17,3.40E+17,0,1,1,1,1,-1,-1,3,-1,3626,10,-1,9600,2.466498999,99,11,0,0,1,1,19,1,1,30,30,2018,2,2,-1,-1,0,0,0,0,0,0,0,0,2,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de38368321e4f96890430fd399db34bb0ec2fa7f,340202,2,8810,14604,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1151,0,10,-1,1151,2.65414434,97,11,0,0,1,0,4,2,2,92,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
e9f7b28ec10e047004da593c8e688d7eb062f79269fb6c4a,340221,0,7540,14605,1100,1150,6,3.40E+17,4.00E+17,0,0,1,5,-1,-1,-1,-1,1152,0,300,-1,1152,3.317739359,97,301,5,0,6,8,87,17,0,190,751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
da8691b210adb3f6ab62878f45641f0b0d3c3bf062c4efbf,340207,1,8030,14607,9600,-1,6,4.00E+17,4.00E+17,0,1,3,2,1,-1,-1,3,-1,3627,15,-1,9600,0.112210028,100,16,1,0,2,1,16,1,1,19,19,2018,2,1,-1,0,1,0,0,0,0,0,0,0,2,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,414,-1,-1,-1,-1,0
755db3b5c5f74eb4f77a288249bb53e4c4f0869b0d41ce15,340223,4,8399,14608,9600,-1,7,3.40E+17,3.40E+17,0,1,1,2,1,-1,-1,3,-1,3628,10,-1,9600,2.445047082,99,11,0,0,1,1,78,26,21,300,334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
47e3664e12f3ce74e935b86fe6f00a724c1e74b29b1a0994,340222,1,8290,1774,1100,1150,6,3.40E+17,3.40E+17,0,0,1,5,-1,-1,-1,-1,1151,0,200,0,1151,3.19138521,99,200,5,0,6,0,14,15,9,15,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,-1,-1,-1,-1,0
4a8fc4f3fb4d8a0f36926a4531da8d76a09a196a3df051fa,340203,1,8111,14610,9600,-1,6,3.40E+17,3.40E+17,0,1,1,8,1,-1,-1,3,-1,0,30,-1,9600,2.485593563,98,31,2,0,3,1,7,1,1,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
da8691b210adb3f68ba33d08c025e8f487e133d2a13dc143,340207,1,8090,11834,9600,-1,6,3.40E+17,3.40E+17,0,1,1,5,1,-1,-1,3,-1,3630,20,-1,9600,2.46697047,99,21,1,0,2,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6cf6d6346d566486718fed13a70c8fa3c,340203,1,8090,14612,1100,1150,6,3.40E+17,4.00E+17,0,0,1,-1,-1,-1,-1,-1,1151,0,80,-1,1151,2.646129338,50,81,4,0,4,0,1,15,9,36,36,2017.5,2,3,2,0,1,0,0,0,1,0,0,0,2,2,2,2.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb66c65e2ef6f7a88631bedc43003038303,340271,0,7519,7315,1100,1130,6,3.40E+17,4.00E+17,0,0,1,4,-1,-1,-1,-1,-1,0,500,0,1130,2.710013619,99,500,6,0,6,3,8,7,7,41,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
516ab81418ed215da29760beed4b655fa142a6f8faeb1178,340225,0,7511,14613,1100,1130,6,3.40E+17,4.00E+17,0,0,1,2,-1,-1,-1,-1,-1,0,1000,-1,1130,2.755510542,98,1001,7,0,7,3,23,7,7,29,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
82750f1b9d122350256275b1166f4844bd1295272588b9f6,340208,0,7519,14614,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1151,0,100,-1,1151,2.612654918,97,101,4,0,5,0,8,0,0,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131.5,-1,-1,-1,-1,0
beb4aaaa89e0a0ae8308c500b146ef04c05bfbff8ea9f05c,340202,1,8040,14615,9600,-1,6,3.40E+17,3.40E+17,0,1,1,3,1,-1,-1,3,-1,3631,10,-1,9600,2.482293268,99,11,0,0,1,1,19,1,1,30,30,2018,2,1,-1,-1,0,0,0,0,0,0,0,0,2,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,525.5,-1,-1,-1,-1,0
f000950527a6feb6d73714e0e07ac50d82cf591c9d1ca2c2,340203,0,7590,14617,1200,1220,6,3.40E+17,4.00E+17,0,1,1,-1,-1,-1,-1,-1,1222,0,1100,-1,1222,3.3653579,50,1101,8,0,8,11,11,133,57,569,683,2018,2,7,2,0,0,0,0,0,0,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,528,1,-1,12,3,0
d8071a739aa75a3b9be4646cd1cf2cebc3a748840c90b54a,340207,0,7590,14618,1100,1130,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,-1,0,500,-1,1130,2.667816991,50,501,6,0,6,3,11,7,7,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217.875,-1,-1,-1,-1,0
d8071a739aa75a3b0ce6f89c47db51e62ae3b452899aec19,340207,2,8890,14619,1100,1130,6,3.40E+17,3.40E+17,0,0,1,3,-1,-1,-1,-1,-1,0,500,-1,1130,3.716839312,98,501,6,0,6,3,26,4,4,38,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,0
f000950527a6feb6b820ef865bbea7e8ee0ce3f4559bfb8f,340202,2,8890,14620,1100,1150,6,3.40E+17,4.00E+17,0,0,1,18,-1,-1,-1,-1,1151,0,500,-1,1151,4.01928777,50,501,6,0,6,0,26,2,2,34,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
755db3b5c5f74eb4b0ea4309de3bd4a7547e7ed3dbcb74da,340223,2,9019,14621,9600,-1,6,3.40E+17,3.40E+17,0,1,1,8,1,-1,-1,3,-1,3632,100,-1,9600,2.443868405,98,101,4,0,5,1,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
beb4aaaa89e0a0ae548812f4b00fbb1402c5f839dc80a81e,340202,0,7520,14623,9600,-1,6,3.40E+17,3.40E+17,0,1,1,2,1,-1,-1,3,-1,3633,10,-1,9600,2.398371482,100,11,0,0,1,1,48,29,24,181,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
82750f1b9d122350060dfdae8b8134af4bfa815e6951fe35,340208,0,7499,14624,1100,1150,11,3.40E+17,3.40E+17,0,0,1,-1,-1,-1,-1,-1,1151,0,500,-1,1151,2.81444438,30,501,6,0,6,0,21,0,0,26,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
47e3664e12f3ce74914fd9b98a15614f46e2d5a105c61f70,340222,0,7519,14625,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,1,-1,-1,1151,0,50,-1,1151,3.324811419,97,51,2,0,3,0,8,0,0,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de38368381cccb9c75a009dc9722d11c436259e3,340202,0,7519,14627,1100,1150,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,1151,0,500,-1,1151,2.657916106,98,501,6,0,6,0,8,0,0,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b52eaf511bce90fa8f4697eb4000cc4da,340207,2,8730,14628,1100,1130,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,-1,0,500,-1,1130,5.100370099,98,501,6,0,6,3,61,4,4,128,132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
e9f7b28ec10e0470015e6c8daf2a8719a5e32f64ff9050bf,340221,4,8399,11387,1100,1150,6,3.40E+17,4.00E+17,0,0,1,-1,-1,-1,-1,-1,1151,0,50,-1,1151,3.587420603,100,51,2,0,3,0,78,28,23,196,212,2017.5,2,2,1.5,0,0.5,0,0,0,0.5,0,0,0,2,2,2,2.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,282,-1,-1,-1,-1,0
216bd2aaf4d07924e5fedd7180ad5446a49ded65fac716d7,340203,0,7514,14629,1100,1130,6,3.40E+17,4.00E+17,0,0,1,13,-1,-1,-1,-1,-1,0,2000,-1,1130,2.915574847,50,2001,8,0,8,3,95,7,7,173,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb63c4fc244b0775c395c00be158bc9be05,340202,0,7519,14630,1100,1150,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,1151,0,50,0,1151,2.9646078,99,50,2,0,3,0,8,0,0,27,27,2018,2,2,2,0,0,0,0,1,0,0,0,1,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b2bbf5c37c3b3908491c4a5f8c19036ca,340207,1,8111,517,1100,1130,6,3.40E+17,4.00E+17,0,0,1,3,-1,2,-1,-1,-1,0,50,-1,1130,3.276249937,97,51,2,0,3,3,7,12,12,95,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb65d6cd63501059452349e4dce9cda66a5,340207,3,7212,14633,1100,1130,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,-1,0,500,0,1130,6.676025199,101,500,6,0,6,3,3,23,18,162,171,2017,2,2,2,0,0.666666667,0,0,0,0.666666667,0,0,0,2,2,2,2.666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,-1,1,-1,-1,1
f000950527a6feb6192c050a04a260d869808b23d8093461,340200,3,7239,14635,4500,4530,6,3.40E+17,3.40E+17,0,1,1,5,1,2,1,-1,4533,0,30,10,4533,3.932772895,10,20,2,1,2,7,41,16,15,760,908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
4a8fc4f3fb4d8a0f367882a8933b4b1489a9579237edec9b,340203,1,8090,14636,9600,-1,6,3.40E+17,4.00E+17,0,1,1,2,1,-1,-1,3,-1,0,100,-1,9600,2.451883407,97,101,4,0,5,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
da8691b210adb3f6d7b1b0df7ef5efc3b21819dd9345515e,340207,1,8090,14639,9600,-1,6,4.00E+17,4.00E+17,0,1,1,3,1,-1,-1,3,-1,3636,20,-1,9600,2.572579908,98,21,1,0,2,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f1c1045b13d18329c0e8cd74afeb95e272d5ebd7891af064,340225,1,8090,14640,9600,-1,6,3.40E+17,4.00E+17,0,1,1,2,1,-1,-1,3,-1,3637,10,-1,9600,2.466498999,98,11,0,0,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6255a4294ff9e021afe16a17f6d4bc409,340202,3,7299,14641,1100,1130,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,-1,0,10000,0,1130,6.307335106,50,10000,8,0,8,3,20,23,18,71,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de383683200c31bd7f76e461f4be3ac0f12afc0d,340202,0,7453,14642,1100,1150,6,3.40E+17,3.40E+17,0,0,1,3,-1,-1,-1,-1,1151,0,500,-1,1151,2.588374177,98,501,6,0,6,0,38,0,0,761,909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6d308b749551abe8e25376d46e3e34161,340207,1,8111,14643,1100,1130,6,3.40E+17,3.40E+17,0,0,3,-1,-1,-1,-1,-1,-1,0,120,-1,1130,2.742545097,99,121,5,0,5,3,7,12,12,95,98,2018,2,1,2,0,0,0,0,0,0,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,263.3333333,-1,-1,-1,-1,0
59b38c56de3836839661d726ca1ced07c34e24279a4c38f7,340202,2,9011,14644,1100,1130,6,3.40E+17,3.40E+17,0,0,1,3,-1,-1,-1,-1,-1,0,100,-1,1130,2.956357063,97,101,4,0,5,3,80,4,4,303,337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
47645761dc56bb8cb24a73397b80dde44751bc2c0f3266aa,340223,2,8930,14645,1100,1150,6,3.40E+17,3.40E+17,0,1,1,1,-1,-1,-1,-1,1151,0,300,-1,1151,2.551599461,99,301,5,0,6,0,28,2,2,161,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f1c1045b13d18329bc476483095d5daf10f90336c1775296,340225,1,8090,14646,9600,-1,6,3.40E+17,3.41E+17,0,1,1,2,1,-1,-1,3,-1,3638,20,-1,9600,2.439625169,98,21,1,0,2,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d079240629e9f96bcef15f6ed19b5b5d802b1a,340203,2,8810,14647,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1151,0,10,-1,1151,2.535805193,20,11,0,0,1,0,4,2,2,92,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6dfed39ec45d1b6838a05c01bab0d6edc,340200,3,7212,14648,1100,1150,6,3.40E+17,3.40E+17,0,1,1,3,1,-1,-1,-1,1153,0,5000,5000,1153,2.246086444,20,0,8,2,0,5,3,18,16,167,233,2016.5,2,14.5,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2.5,6,80,-1,-1,-1,18233.6125,30,-1,9,114.3333333,-1,1,-1,-1,1
516ab81418ed215da477afc283dc61217898ae2b5cd8464a,340225,1,8290,14649,1100,1130,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,-1,0,300,-1,1130,3.835178459,97,301,5,0,6,3,14,12,12,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6d966a8241efa6dcb5e66a5c68f1fad35,340203,0,7590,14652,1100,1150,6,3.40E+17,4.00E+17,0,0,1,-1,-1,-1,-1,-1,1151,0,500,-1,1151,3.50844926,99,501,6,0,6,0,11,0,0,25,58,2018,2,8,2,0,3,0,0,0,5,0,0,0,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,454.4,-1,-1,3,2,0
59b38c56de38368369e042bb0732342fbe188e7825afb40a,340202,3,7299,14653,4500,4530,6,3.40E+17,3.40E+17,0,1,1,5,-1,2,1,-1,4533,0,10,0,4533,5.876646616,30,10,0,0,1,7,20,16,15,24,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
f1c1045b13d183290430d60dd496e063560d4fc96f07c355,340225,1,8040,14654,9600,-1,6,3.40E+17,3.41E+17,0,1,1,1,1,-1,-1,3,-1,1489,10,-1,9600,2.482293268,99,11,0,0,1,1,19,1,1,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d07924d72c599e3ca3c646bdb1210236ac4c54,340203,7,7840,14655,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,1,-1,-1,1151,0,800,-1,1151,2.734765831,97,801,7,0,7,0,55,14,14,149,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb63e102c090e4c12585fb723c6262dff5a,340202,0,7520,14657,1100,1130,6,3.40E+17,4.00E+17,0,0,1,1,-1,-1,-1,-1,-1,0,100,-1,1130,4.468835088,50,101,4,0,5,3,48,7,7,76,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb61ab91ab78e45ba487ee6b77f9028e54e,340200,5,6760,14659,1100,1130,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,-1,0,9000,0,1130,2.668052726,50,9000,8,0,8,3,15,36,31,96,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0
f1c1045b13d183298445456044ba5d7ceb1fb4c4281a4550,340225,4,8393,14660,9600,-1,6,3.40E+17,4.00E+17,0,1,1,6,1,-1,-1,3,-1,3642,10,-1,9600,2.678660817,98,11,0,0,1,1,25,26,21,103,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3bacf1a7688af7ef9b393a49793f1428c3,340207,0,7513,14661,1100,1150,6,3.40E+17,4.00E+17,0,0,1,1,-1,-1,-1,-1,1151,0,300,-1,1151,2.594031825,20,301,5,0,6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f1c1045b13d183299ec0e4de4cf7b3ff10e38807bd33902b,340225,1,8080,14662,9600,-1,6,3.40E+17,3.41E+17,0,1,1,1,1,-1,-1,3,-1,3643,10,-1,9600,2.485593563,97,11,0,0,1,1,97,1,1,188,202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
9c7fa510616a6830c8196b311c46a23cfea2eba18536a7fc,340222,1,8111,14663,9600,-1,6,3.40E+17,3.40E+17,0,1,1,12,1,-1,-1,3,-1,1,20,-1,9600,2.599218003,97,21,1,0,2,1,7,1,1,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,-1,-1,-1,-1,0
